Data,latitude,longitude,probabilidade_ensemble
2024-10-25,-3.3448,-50.232,17.3
2024-10-25,-16.8542,-37.4996,35.2
2024-10-25,-25.2062,-46.7144,0.8000000000000002
2024-10-25,1.9865,-60.6458,69.9
2024-10-25,-29.2444,-70.0098,81.5
2024-10-25,-22.9401,-36.4287,61.1
2024-10-25,-16.897,-65.4561,60.5
2024-10-25,4.744,-70.7735,33.5
2024-10-25,-18.3847,-56.3752,3.0
2024-10-25,-30.8935,-40.4718,83.7
2024-10-25,-25.0218,-35.4379,50.20000000000001
2024-10-25,-8.4563,-43.3984,81.9
2024-10-25,-28.3478,-48.434,3.0
2024-10-25,-23.3405,-46.7204,35.9
2024-10-25,1.2487,-61.9559,6.0
2024-10-25,-28.6784,-57.1496,15.1
2024-10-25,1.4421,-62.3618,10.2
2024-10-25,-33.3765,-53.1597,56.5
2024-10-25,-2.5486,-43.7664,8.2
2024-10-25,-0.5366,-47.9691,92.2
2024-10-25,-12.2773,-69.2587,11.4
2024-10-25,-18.9195,-58.0237,6.7
2024-10-25,-13.864,-72.1343,6.7
2024-10-25,-32.353,-52.6025,32.9
2024-10-25,-12.3249,-67.4021,28.2
2024-10-25,-20.1826,-63.4985,5.900000000000001
2024-10-25,-21.5309,-41.4412,26.2
2024-10-25,-19.3687,-48.364,28.3
2024-10-25,-13.1536,-52.7141,10.0
2024-10-25,-26.4754,-61.4982,1.8999999999999997
2024-10-25,-20.9514,-70.5631,90.09999999999998
2024-10-25,-26.0978,-41.7634,44.79999999999999
2024-10-25,1.3875,-37.1106,92.3
2024-10-25,-29.6595,-70.757,15.199999999999998
2024-10-25,-7.059,-40.9875,94.7
2024-10-25,-3.2854,-66.5243,32.8
2024-10-25,-10.7047,-52.9597,85.90000000000002
2024-10-25,-17.6185,-52.9711,66.3
2024-10-25,-13.0641,-43.1497,28.5
2024-10-25,-13.1859,-67.6164,33.0
2024-10-25,-11.1484,-43.5834,32.4
2024-10-25,-33.6303,-41.2725,66.2
2024-10-25,-12.2836,-40.0805,62.6
2024-10-25,5.1203,-67.0161,10.9
2024-10-25,-4.6006,-38.4789,5.0
2024-10-25,-2.9137,-60.4291,92.5
2024-10-25,-5.4571,-39.4012,14.4
2024-10-25,-19.2022,-53.7936,10.0
2024-10-25,0.1193,-60.0049,49.20000000000001
2024-10-25,-14.8772,-50.8245,92.0
2024-10-25,-22.2074,-70.8133,1.5
2024-10-25,3.1658,-59.5236,95.59999999999998
2024-10-25,-30.3406,-69.2439,58.0
2024-10-25,-5.3465,-70.9506,63.29999999999999
2024-10-25,-20.6648,-39.0934,99.0
2024-10-25,-4.1511,-67.3546,97.90000000000002
2024-10-25,-28.7101,-66.2579,72.4
2024-10-25,-14.574,-68.2301,74.6
2024-10-25,-25.0404,-63.4138,92.0
2024-10-25,1.0797,-58.7471,16.0
2024-10-25,-26.5959,-35.3806,92.5
2024-10-25,-18.8965,-36.7562,98.0
2024-10-25,-11.6298,-60.2061,84.7
2024-10-25,-18.8947,-46.3813,65.2
2024-10-25,-5.4696,-55.7379,61.9
2024-10-25,-14.5059,-58.8607,72.7
2024-10-25,-30.1306,-72.3004,51.4
2024-10-25,-21.8819,-50.7011,65.0
2024-10-25,-21.914,-45.8101,29.3
2024-10-25,3.4721,-51.399,37.7
2024-10-25,-15.7353,-51.5554,79.7
2024-10-25,-17.1551,-56.7724,23.7
2024-10-25,-13.9965,-44.6106,28.0
2024-10-25,2.9315,-60.8868,37.8
2024-10-25,-9.6297,-60.245,7.0
2024-10-25,-17.952,-49.8206,95.3
2024-10-25,-27.3168,-51.2439,63.0
2024-10-25,-13.1799,-53.8983,38.0
2024-10-25,-0.9434,-36.9568,89.8
2024-10-25,-24.9273,-73.4603,96.2
2024-10-25,-10.1651,-44.8082,55.0
2024-10-25,-4.3107,-52.572,10.9
2024-10-25,-12.1757,-55.2547,97.8
2024-10-25,-2.3351,-40.2964,56.5
2024-10-25,-14.4907,-37.6339,8.0
2024-10-25,-26.2194,-43.7635,72.0
2024-10-25,-16.0967,-41.2625,61.20000000000001
2024-10-25,-14.9394,-61.2475,50.6
2024-10-25,-12.6014,-70.5305,5.599999999999999
2024-10-25,-2.7866,-66.4675,94.5
2024-10-25,-16.0997,-47.4473,21.2
2024-10-25,-19.0672,-72.4752,41.2
2024-10-25,-15.2928,-71.9311,5.3
2024-10-25,3.3524,-48.8737,76.5
2024-10-25,-2.0432,-45.4186,10.699999999999998
2024-10-25,2.1737,-50.8856,34.6
2024-10-25,-25.1005,-35.577,69.4
2024-10-25,-24.8296,-69.7813,48.5
2024-10-25,-24.7337,-49.1454,55.79999999999999
2024-10-25,-19.0818,-49.4952,71.9
2024-10-25,-19.8186,-37.4537,2.3
2024-10-25,-17.7907,-56.243,25.5
2024-10-25,-18.6342,-42.0139,94.40000000000002
2024-10-25,-29.6094,-35.2454,89.7
2024-10-25,-7.3027,-71.1261,96.5
2024-10-25,-29.783,-70.5974,85.59999999999998
2024-10-25,1.4528,-39.7799,77.5
2024-10-25,-31.661,-57.26,30.5
2024-10-25,-7.452,-57.0331,85.7
2024-10-25,-4.9844,-67.7824,29.2
2024-10-25,2.3809,-55.6293,62.9
2024-10-25,-23.8637,-40.2459,39.1
2024-10-25,-18.4319,-55.668,17.4
2024-10-25,-30.9197,-54.0877,77.9
2024-10-25,-0.1373,-52.4876,73.9
2024-10-25,-9.5096,-59.8861,50.20000000000001
2024-10-25,2.5271,-58.7638,8.4
2024-10-25,-28.5796,-38.6224,72.9
2024-10-25,-11.9733,-47.8319,3.0
2024-10-25,-1.7468,-66.0829,94.40000000000002
2024-10-25,-27.6762,-68.9973,66.9
2024-10-25,-2.2878,-52.9435,22.5
2024-10-25,-9.095,-46.0298,97.09999999999998
2024-10-25,-11.3269,-56.5897,89.59999999999998
2024-10-25,-31.1921,-70.5612,71.6
2024-10-25,-26.2612,-47.089,6.2
2024-10-25,-24.4328,-49.0188,18.9
2024-10-25,-26.8974,-39.0555,84.4
2024-10-25,-29.1617,-53.916,87.90000000000002
2024-10-25,-16.9794,-58.6093,11.5
2024-10-25,-28.8245,-60.1075,93.90000000000002
2024-10-25,-13.9842,-70.7524,89.7
2024-10-25,-26.4905,-71.9391,84.5
2024-10-25,-27.7125,-42.085,40.3
2024-10-25,-14.4151,-64.44,27.0
2024-10-25,-4.113,-70.6608,52.29999999999999
2024-10-25,-12.8725,-63.3136,98.90000000000002
2024-10-25,-19.5917,-49.0078,35.0
2024-10-25,-10.3008,-45.5217,40.6
2024-10-25,-33.0046,-58.5993,59.6
2024-10-25,-16.161,-72.1379,41.6
2024-10-25,-15.1386,-41.2908,96.90000000000002
2024-10-25,-11.0283,-62.3344,40.4
2024-10-25,-16.2585,-61.8036,19.7
2024-10-25,-1.6147,-46.8062,68.5
2024-10-25,-13.9224,-57.7504,2.0
2024-10-25,-14.3033,-39.0649,73.1
2024-10-25,-25.4525,-69.5449,1.8
2024-10-25,-31.8079,-38.8524,73.0
2024-10-25,-24.7458,-66.7648,79.1
2024-10-25,1.9885,-60.671,34.3
2024-10-25,-9.8599,-59.5526,5.900000000000001
2024-10-25,-8.0616,-43.6014,96.90000000000002
2024-10-25,-26.3365,-38.7809,86.5
2024-10-25,-9.6636,-59.6637,0.4000000000000001
2024-10-25,-29.9598,-35.4987,11.9
2024-10-25,-18.6636,-42.6653,63.29999999999999
2024-10-25,-11.8096,-63.5863,69.4
2024-10-25,-7.9789,-69.5773,27.5
2024-10-25,-4.7739,-51.569,0.4000000000000001
2024-10-25,-0.4,-60.3467,69.2
2024-10-25,-14.5562,-43.0026,81.6
2024-10-25,-5.5108,-69.2236,67.3
2024-10-25,-24.9301,-60.411,96.8
2024-10-25,-23.4285,-70.9693,41.8
2024-10-25,-17.0298,-72.8034,14.6
2024-10-25,-1.5537,-51.0344,61.0
2024-10-25,-5.2306,-50.1837,58.0
2024-10-25,0.6717,-51.4724,20.3
2024-10-25,2.6903,-73.0204,59.9
2024-10-25,-33.1761,-42.8716,72.5
2024-10-25,-10.2337,-61.4627,45.9
2024-10-25,-11.9883,-67.9049,34.0
2024-10-25,-6.0098,-73.4206,81.2
2024-10-25,-17.4145,-52.2801,70.3
2024-10-25,-15.7072,-73.3268,86.2
2024-10-25,-2.2728,-40.5438,55.9
2024-10-25,-19.5226,-62.7736,95.90000000000002
2024-10-25,3.7134,-36.5681,97.5
2024-10-25,4.8959,-52.4342,87.3
2024-10-25,-14.8351,-43.1536,61.5
2024-10-25,-4.0988,-65.0797,72.4
2024-10-25,-21.3373,-70.0188,25.399999999999995
2024-10-25,-3.1904,-72.6191,22.100000000000005
2024-10-25,-0.8625,-44.1108,44.5
2024-10-25,0.7141,-58.3633,78.8
2024-10-25,2.1009,-50.3183,1.3
2024-10-25,-19.2047,-56.0364,46.79999999999999
2024-10-25,2.7724,-67.5985,87.3
2024-10-25,-15.0836,-39.3912,6.8
2024-10-25,-29.1389,-49.3093,22.3
2024-10-25,4.9463,-50.2752,18.6
2024-10-25,-0.6451,-39.6834,54.9
2024-10-25,-3.0813,-65.1794,35.3
2024-10-25,3.0845,-62.4972,89.7
2024-10-25,-17.9356,-68.6654,58.0
2024-10-25,-4.0536,-54.9575,64.1
2024-10-25,5.0974,-40.0082,11.199999999999998
2024-10-25,-7.2331,-45.3481,65.0
2024-10-25,-22.9841,-70.1941,77.8
2024-10-25,1.663,-58.8678,63.5
2024-10-25,-20.4084,-68.473,95.59999999999998
2024-10-25,-31.8363,-45.6747,37.3
2024-10-25,-17.8407,-52.416,84.5
2024-10-25,-29.6516,-61.1874,25.600000000000005
2024-10-25,3.9329,-54.3913,40.6
2024-10-25,-15.8515,-51.4047,13.4
2024-10-25,-1.3602,-57.8292,9.9
2024-10-25,-31.3352,-72.2855,79.0
2024-10-25,-3.055,-49.6172,44.9
2024-10-25,-12.0131,-65.9372,61.5
2024-10-25,-6.1901,-57.2708,7.2
2024-10-25,-33.2545,-41.9359,24.399999999999995
2024-10-25,-1.9058,-41.7792,16.4
2024-10-25,-31.5827,-71.9055,28.399999999999995
2024-10-25,-28.589,-49.6957,69.6
2024-10-25,-12.2588,-50.9746,57.1
2024-10-25,4.7544,-60.867,41.1
2024-10-25,-16.7851,-37.7262,41.1
2024-10-25,-11.6212,-38.8776,31.100000000000005
2024-10-25,-18.7309,-68.3454,26.2
2024-10-25,-28.1985,-53.6666,6.7
2024-10-25,-27.3404,-68.5224,92.0
2024-10-25,1.9448,-39.5216,56.20000000000001
2024-10-25,-11.3818,-67.2336,46.9
2024-10-25,-2.2696,-51.9288,3.9
2024-10-25,-17.4206,-61.2809,77.9
2024-10-25,-6.7251,-36.7025,26.100000000000005
2024-10-25,-18.9775,-45.1241,54.4
2024-10-25,-15.8195,-59.0287,4.2
2024-10-25,-3.4227,-69.9387,62.70000000000001
2024-10-25,-9.9031,-73.7278,77.6
2024-10-25,-20.6086,-71.2288,77.4
2024-10-25,-4.6402,-40.9022,73.3
2024-10-25,-2.8062,-66.3206,92.90000000000002
2024-10-25,-10.4201,-70.6249,9.8
2024-10-25,3.0835,-45.2154,89.8
2024-10-25,-32.6266,-54.5457,44.70000000000001
2024-10-25,-33.082,-45.144,60.79999999999999
2024-10-25,-33.1708,-47.3064,69.5
2024-10-25,-9.2944,-51.6458,60.29999999999999
2024-10-25,-25.2375,-61.2819,93.0
2024-10-25,0.2168,-68.301,36.3
2024-10-25,-4.9309,-49.5141,32.4
2024-10-25,-20.6011,-38.3058,14.800000000000002
2024-10-25,-30.6892,-58.9311,46.6
2024-10-25,-8.2349,-36.4191,18.2
2024-10-25,-1.786,-55.227,52.79999999999999
2024-10-25,-0.591,-64.9803,96.5
2024-10-25,-20.5451,-69.4538,16.9
2024-10-25,-4.6149,-44.6044,86.7
2024-10-25,-1.2153,-48.6064,12.6
2024-10-25,-14.418,-36.6759,50.4
2024-10-25,-11.8631,-41.8391,26.100000000000005
2024-10-25,-18.0882,-52.5712,30.2
2024-10-25,1.1253,-42.59,31.399999999999995
2024-10-25,-21.4313,-72.1167,60.4
2024-10-25,-12.5186,-61.5471,76.3
2024-10-25,-10.2383,-36.6158,53.5
2024-10-25,-4.5388,-42.1723,25.7
2024-10-25,-12.3126,-58.0747,25.100000000000005
2024-10-25,-17.5117,-39.5943,77.7
2024-10-25,-13.9575,-54.5115,27.2
2024-10-25,-19.545,-40.6927,53.6
2024-10-25,-26.9821,-51.6227,27.0
2024-10-25,-7.4629,-65.8787,42.0
2024-10-25,-5.0858,-46.3242,51.9
2024-10-25,-9.2236,-66.3568,37.2
2024-10-25,-27.5443,-71.9294,20.5
2024-10-25,-15.5745,-71.0935,65.3
2024-10-25,-12.6911,-61.0348,41.5
2024-10-25,-18.2208,-43.2162,51.5
2024-10-25,-19.0824,-71.599,21.3
2024-10-25,-15.7527,-38.1435,49.5
2024-10-25,0.0157,-71.0597,66.7
2024-10-25,-32.7922,-43.022,53.1
2024-10-25,-25.7562,-65.8542,63.70000000000001
2024-10-25,-31.0541,-38.6859,71.4
2024-10-25,-28.6068,-44.7297,85.59999999999998
2024-10-25,-13.5794,-52.8963,40.3
2024-10-25,-14.7557,-54.9565,87.2
2024-10-25,-22.0692,-50.7518,21.600000000000005
2024-10-25,-3.3616,-54.4766,57.1
2024-10-25,-8.5419,-43.0051,85.40000000000002
2024-10-25,-24.8912,-60.3794,28.3
2024-10-25,-31.1074,-71.2311,22.8
2024-10-25,-28.1559,-37.7252,68.4
2024-10-25,-13.8292,-40.4735,28.100000000000005
2024-10-25,-21.8529,-44.872,82.7
2024-10-25,-25.9384,-49.3984,84.7
2024-10-25,-13.9155,-68.0724,90.40000000000002
2024-10-25,-1.1094,-64.2965,39.0
2024-10-25,-9.7536,-69.9,86.59999999999998
2024-10-25,-18.576,-60.699,21.2
2024-10-25,-25.882,-36.8413,16.0
2024-10-25,-33.0215,-70.6373,88.5
2024-10-25,-27.2523,-64.0906,9.7
2024-10-25,-30.2293,-67.9766,18.4
2024-10-25,-30.3163,-49.2634,16.7
2024-10-25,-4.8512,-71.3035,14.199999999999998
2024-10-25,-9.7663,-44.9796,74.3
2024-10-25,2.1689,-37.3169,54.1
2024-10-25,4.8689,-41.6652,43.5
2024-10-25,-31.0257,-45.702,52.5
2024-10-25,-7.8617,-47.9898,14.9
2024-10-25,-31.9623,-63.9365,60.1
2024-10-25,1.3451,-56.856,45.1
2024-10-25,-23.6716,-70.2923,17.0
2024-10-25,-20.2897,-50.1458,21.8
2024-10-25,-28.0296,-36.8187,44.20000000000001
2024-10-25,4.6255,-48.4639,79.9
2024-10-25,-16.2042,-71.2588,22.2
2024-10-25,-32.9841,-46.6969,9.8
2024-10-25,-15.14,-70.0965,47.79999999999999
2024-10-25,-32.7464,-68.5831,25.5
2024-10-25,-31.9398,-54.2291,8.7
2024-10-25,-23.6957,-50.7347,28.100000000000005
2024-10-25,-17.8773,-41.2119,47.6
2024-10-25,-30.6314,-62.4742,69.3
2024-10-25,-14.0997,-67.4484,79.4
2024-10-25,3.3198,-36.203,26.8
2024-10-25,-10.645,-37.1605,10.800000000000002
2024-10-25,2.7884,-58.8586,93.09999999999998
2024-10-25,-24.6544,-52.4582,54.70000000000001
2024-10-25,-30.8568,-60.8113,2.7000000000000006
2024-10-25,-11.4224,-48.5062,29.100000000000005
2024-10-25,3.7975,-67.2079,19.1
2024-10-25,1.9731,-53.0179,77.5
2024-10-25,-8.1386,-44.1374,21.600000000000005
2024-10-25,-2.4336,-65.8297,29.7
2024-10-25,3.255,-57.4744,69.0
2024-10-25,-10.9273,-67.4021,36.6
2024-10-25,4.2104,-60.203,25.5
2024-10-25,4.4445,-50.6161,64.1
2024-10-25,-7.5384,-43.4756,28.7
2024-10-25,-13.6614,-67.434,95.90000000000002
2024-10-25,-9.2878,-57.0724,27.0
2024-10-25,0.6369,-59.051,78.5
2024-10-25,-2.8223,-51.7751,92.8
2024-10-25,-3.3993,-44.5557,0.6
2024-10-25,-27.7461,-49.0982,5.0
2024-10-25,-10.5321,-67.202,65.9
2024-10-25,-10.1147,-52.7639,22.3
2024-10-25,-5.902,-55.6724,50.20000000000001
2024-10-25,-2.5291,-56.6777,4.2
2024-10-25,-17.9461,-66.0367,95.5
2024-10-25,0.5767,-73.9341,66.8
2024-10-25,-8.4036,-69.6875,98.8
2024-10-25,-15.5242,-56.6316,40.7
2024-10-25,-15.7321,-50.4566,5.599999999999999
2024-10-25,-13.3865,-52.5314,6.7
2024-10-25,-22.5996,-49.1392,17.8
2024-10-25,-19.8809,-54.3988,66.8
2024-10-25,-18.3987,-64.4176,50.70000000000001
2024-10-25,-19.5523,-48.04,9.7
2024-10-25,-0.5564,-50.8868,60.4
2024-10-25,-10.8346,-50.6822,80.7
2024-10-25,-17.8765,-45.456,77.3
2024-10-25,-20.7531,-37.5728,81.4
2024-10-25,-0.8115,-59.1802,78.8
2024-10-25,-3.5037,-59.9592,0.5
2024-10-25,-31.0205,-41.7153,38.5
2024-10-25,-9.3288,-37.1077,70.0
2024-10-25,-17.7766,-35.9837,68.6
2024-10-25,-25.5364,-67.1067,43.6
2024-10-25,-15.3551,-55.2889,2.4
2024-10-25,-32.0881,-41.0316,97.7
2024-10-25,-1.1582,-35.5676,22.899999999999995
2024-10-25,-26.5492,-52.9096,24.3
2024-10-25,-19.4074,-72.4206,11.5
2024-10-25,-31.513,-44.1221,24.399999999999995
2024-10-25,-19.756,-43.9338,63.20000000000001
2024-10-25,-11.9954,-53.6057,35.2
2024-10-25,-10.5436,-68.9293,83.3
2024-10-25,-14.8121,-47.7799,28.100000000000005
2024-10-25,-0.7778,-36.67,48.5
2024-10-25,-28.023,-70.7692,15.6
2024-10-25,-17.9136,-60.2275,83.8
2024-10-25,3.7932,-35.3973,70.4
2024-10-25,-10.1546,-67.0431,88.2
2024-10-25,-23.4697,-48.0743,92.59999999999998
2024-10-25,-10.3056,-59.0738,100.0
2024-10-25,-20.81,-69.1724,82.7
2024-10-25,-28.3265,-48.9551,41.8
2024-10-25,-13.4873,-55.8907,90.09999999999998
2024-10-25,3.8061,-53.8066,36.5
2024-10-25,-29.4083,-59.7931,91.8
2024-10-25,-9.9861,-49.8624,8.4
2024-10-25,-3.9929,-51.5331,34.1
2024-10-25,-5.9963,-46.5632,64.3
2024-10-25,1.4559,-69.9988,75.0
2024-10-25,-26.0508,-38.4041,94.2
2024-10-25,-4.352,-72.6483,90.8
2024-10-25,-11.6284,-45.8347,27.0
2024-10-25,-22.4869,-71.4864,80.0
2024-10-25,-24.6832,-63.1076,13.0
2024-10-25,-9.7156,-45.896,30.399999999999995
2024-10-25,-31.569,-40.5014,62.70000000000001
2024-10-25,-22.5388,-49.483,18.5
2024-10-25,-7.3372,-35.6867,29.7
2024-10-25,2.9971,-63.0516,5.0
2024-10-25,-2.6607,-63.8361,4.6
2024-10-25,-32.9004,-57.7204,28.2
2024-10-25,-31.6724,-57.1265,65.0
2024-10-25,-2.873,-35.2554,71.8
2024-10-25,-8.162,-53.6021,59.79999999999999
2024-10-25,-13.5432,-70.7937,18.5
2024-10-25,-19.5475,-70.5594,65.8
2024-10-25,-7.2169,-72.2653,18.7
2024-10-25,-31.5286,-35.2689,30.8
2024-10-25,0.7475,-70.6305,30.600000000000005
2024-10-25,-16.196,-54.2541,44.1
2024-10-25,-3.1394,-36.5922,53.5
2024-10-25,1.903,-68.5931,70.3
2024-10-25,-14.6173,-41.5504,9.7
2024-10-25,1.2455,-58.2306,44.6
2024-10-25,-15.7801,-43.3807,52.70000000000001
2024-10-25,-17.5603,-60.6973,74.5
2024-10-25,-12.8044,-37.2555,22.2
2024-10-25,4.7377,-39.5837,70.6
2024-10-25,-22.3072,-64.663,49.70000000000001
2024-10-25,-24.1737,-38.592,97.0
2024-10-25,-3.4623,-47.1042,4.6
2024-10-25,-27.6116,-52.8021,90.90000000000002
2024-10-25,3.3468,-72.4556,81.6
2024-10-25,-13.3922,-61.2255,50.29999999999999
2024-10-25,-21.3123,-64.0764,28.0
2024-10-25,-32.329,-40.3621,16.4
2024-10-25,-18.7278,-39.578,58.79999999999999
2024-10-25,-12.912,-66.6704,58.6
2024-10-25,-1.202,-71.6499,56.6
2024-10-25,1.3111,-49.4066,38.1
2024-10-25,-1.4095,-51.4063,10.3
2024-10-25,-4.0283,-53.9775,7.0
2024-10-25,-26.6357,-47.2354,9.2
2024-10-25,1.4488,-60.3463,47.9
2024-10-25,-18.5319,-73.2525,23.8
2024-10-25,-28.7186,-70.7388,46.29999999999999
2024-10-25,-10.443,-41.6653,91.59999999999998
2024-10-25,2.2389,-35.9029,58.0
2024-10-25,-18.7635,-52.3378,80.5
2024-10-25,-6.9607,-60.6078,68.7
2024-10-25,-3.7299,-57.5233,22.3
2024-10-25,-6.2571,-45.5106,33.1
2024-10-25,-6.2151,-44.4471,93.3
2024-10-25,4.4682,-67.0086,42.6
2024-10-25,-1.31,-38.1963,73.0
2024-10-25,-14.8465,-58.7145,23.0
2024-10-25,1.2828,-45.6476,0.9
2024-10-25,-7.2117,-46.6627,73.6
2024-10-25,-3.2031,-52.4283,64.5
2024-10-25,-23.3817,-36.3792,40.1
2024-10-25,-26.4538,-51.8755,4.9
2024-10-25,-1.6608,-45.1455,15.6
2024-10-25,-19.37,-37.188,95.40000000000002
2024-10-25,-27.1484,-73.1471,37.9
2024-10-25,-4.9708,-68.1414,14.199999999999998
2024-10-25,-4.636,-57.0748,81.2
2024-10-25,-14.5148,-66.1372,16.4
2024-10-25,-18.077,-49.5124,16.7
2024-10-25,-13.5374,-62.8119,74.7
2024-10-25,-1.7595,-64.7734,33.2
2024-10-25,0.7565,-36.0518,98.09999999999998
2024-10-25,-31.7293,-67.2386,14.1
2024-10-25,5.0796,-73.9179,87.5
2024-10-25,-17.3309,-48.0164,75.5
2024-10-25,2.0176,-56.6821,32.2
2024-10-25,-25.4674,-51.0827,57.4
2024-10-25,-29.8427,-73.6363,50.79999999999999
2024-10-25,2.0728,-68.6829,74.6
2024-10-25,4.3245,-39.9883,49.70000000000001
2024-10-25,-11.2608,-35.0231,71.4
2024-10-25,0.546,-47.325,27.600000000000005
2024-10-25,-8.8272,-64.738,13.5
2024-10-25,-16.3733,-45.3958,16.3
2024-10-25,-6.0255,-66.5658,69.4
2024-10-25,3.6542,-46.3508,22.0
2024-10-25,-9.8356,-71.6731,1.8
2024-10-25,-17.0418,-45.039,37.5
2024-10-25,-1.2784,-40.007,55.70000000000001
2024-10-25,-0.1427,-69.7968,77.8
2024-10-25,-12.2224,-35.5713,75.3
2024-10-25,-14.2259,-55.0264,2.5
2024-10-25,-2.663,-35.2004,76.7
2024-10-25,-25.0863,-48.2704,54.20000000000001
2024-10-25,-9.5478,-62.5183,40.6
2024-10-25,-24.7098,-38.4903,14.199999999999998
2024-10-25,-31.8209,-37.3951,39.1
2024-10-25,-2.5611,-62.8728,74.9
2024-10-25,-12.0229,-52.8443,24.100000000000005
2024-10-25,-29.776,-70.9197,19.9
2024-10-25,1.1366,-52.3966,12.199999999999998
2024-10-25,-24.5464,-69.3812,26.5
2024-10-25,-30.57,-36.2436,19.5
2024-10-25,-15.6852,-57.461,12.6
2024-10-25,-21.4169,-58.0317,81.2
2024-10-25,-24.1315,-66.1188,79.4
2024-10-25,-27.4141,-50.0121,42.4
2024-10-25,-24.0852,-65.1305,72.9
2024-10-25,4.9009,-49.0102,82.3
2024-10-25,-0.4956,-40.5832,33.1
2024-10-25,-2.2986,-62.3445,25.3
2024-10-25,-21.7533,-40.2485,87.3
2024-10-25,-30.1924,-44.5689,50.5
2024-10-25,-15.8916,-58.9958,82.5
2024-10-25,4.5279,-57.7466,21.0
2024-10-25,-28.6337,-37.0966,20.2
2024-10-25,-0.6678,-38.6491,25.2
2024-10-25,-16.0716,-48.2544,6.3
2024-10-25,-33.7057,-56.0465,20.9
2024-10-25,-2.5056,-68.5785,66.7
2024-10-25,-2.6581,-60.5882,18.2
2024-10-25,4.748,-71.9287,21.7
2024-10-25,-27.4466,-66.9106,1.1
2024-10-25,-13.321,-42.5383,34.9
2024-10-25,-16.4966,-35.7635,47.20000000000001
2024-10-25,-2.6592,-68.409,8.1
2024-10-25,-30.3905,-46.9949,60.29999999999999
2024-10-25,-29.2271,-53.0612,19.5
2024-10-25,-17.6725,-38.8168,67.5
2024-10-25,-10.2996,-70.7198,80.2
2024-10-25,-15.7971,-63.2839,30.600000000000005
2024-10-25,-26.3561,-39.07,57.1
2024-10-25,-20.0357,-43.2417,97.0
2024-10-25,-28.2749,-57.8271,90.40000000000002
2024-10-25,-6.4662,-66.9651,47.29999999999999
2024-10-25,-23.5029,-62.539,42.5
2024-10-25,4.3717,-36.0597,9.5
2024-10-25,-33.1438,-46.3394,61.79999999999999
2024-10-25,-2.6914,-53.4112,29.399999999999995
2024-10-25,-5.0682,-61.1645,25.2
2024-10-25,-11.1549,-56.1338,27.2
2024-10-25,-26.4237,-47.7352,41.1
2024-10-25,-4.8794,-65.8035,43.0
2024-10-25,-23.7317,-69.3468,86.5
2024-10-25,-16.4798,-48.571,32.7
2024-10-25,-3.7502,-40.9298,35.3
2024-10-25,-29.8434,-51.546,59.79999999999999
2024-10-25,-21.365,-67.5355,90.8
2024-10-25,-10.06,-39.0418,52.70000000000001
2024-10-25,-31.8372,-44.4772,50.20000000000001
2024-10-25,-12.2481,-37.2776,17.6
2024-10-25,-5.5242,-67.2411,68.3
2024-10-25,-23.1233,-69.6588,18.6
2024-10-25,-9.9934,-52.6554,99.0
2024-10-25,-14.2071,-39.8899,72.4
2024-10-25,-15.3624,-57.2254,11.5
2024-10-25,-28.8506,-52.0066,26.100000000000005
2024-10-25,-21.432,-59.6737,90.7
2024-10-25,-13.887,-61.3461,47.1
2024-10-25,-5.4589,-71.4919,43.79999999999999
2024-10-25,-6.0344,-71.2736,43.4
2024-10-25,-25.3661,-36.0293,46.5
2024-10-25,-32.6604,-66.296,83.3
2024-10-25,-13.2561,-57.5459,70.0
2024-10-25,-11.9555,-50.26,6.599999999999999
2024-10-25,-0.7006,-44.2477,30.3
2024-10-25,-23.4066,-62.7609,45.20000000000001
2024-10-25,-3.3169,-49.2277,58.4
2024-10-25,-1.5344,-40.667,66.4
2024-10-25,4.0871,-47.4391,75.7
2024-10-25,-0.25,-45.8777,68.2
2024-10-25,-28.2075,-63.8273,29.0
2024-10-25,-24.4345,-66.9979,91.09999999999998
2024-10-25,-14.0002,-72.2926,24.0
2024-10-25,-16.9285,-67.2957,15.800000000000002
2024-10-25,-30.506,-60.5358,96.90000000000002
2024-10-25,-13.4061,-60.7178,81.9
2024-10-25,-21.4316,-48.4668,91.09999999999998
2024-10-25,-3.7164,-42.7459,78.9
2024-10-25,0.5086,-45.1375,55.6
2024-10-25,-26.0466,-53.1219,78.8
2024-10-25,-16.1031,-60.1384,63.70000000000001
2024-10-25,-22.5167,-46.8486,45.29999999999999
2024-10-25,-11.5589,-35.4983,3.4
2024-10-25,-23.7079,-62.548,83.1
2024-10-25,-24.8389,-48.1059,27.899999999999995
2024-10-25,-29.157,-65.9836,92.59999999999998
2024-10-25,-24.9114,-66.3883,46.20000000000001
2024-10-25,-7.5348,-50.5944,94.2
2024-10-25,-27.8132,-48.4871,52.5
2024-10-25,-17.9198,-57.0998,92.40000000000002
2024-10-25,2.6524,-51.9747,96.59999999999998
2024-10-25,-3.4074,-46.1976,61.70000000000001
2024-10-25,-24.5902,-56.3484,21.8
2024-10-25,-0.6726,-59.7127,9.3
2024-10-25,-11.7409,-66.3974,30.899999999999995
2024-10-25,-30.1804,-35.3671,81.1
2024-10-25,1.0132,-71.6714,38.9
2024-10-25,-24.972,-55.1425,68.7
2024-10-25,-2.1819,-45.3784,94.7
2024-10-25,-24.0715,-65.651,0.6999999999999998
2024-10-25,1.7965,-36.479,43.6
