Data,latitude,longitude,probabilidade
2024-10-27,-8.0593,-37.0544,0.0
2024-10-27,-20.2708,-60.6908,80.0
2024-10-27,-27.6025,-42.8014,26.0
2024-10-27,0.035,-68.1653,62.0
2024-10-27,-20.2708,-38.5378,79.0
2024-10-27,-16.6428,-35.2081,77.0
2024-10-27,-19.98,-47.9258,64.0
2024-10-27,-7.1653,-44.2136,0.0
2024-10-27,-5.0347,-48.6201,79.0
2024-10-27,-1.4112,-40.3058,37.0
2024-10-27,-10.9525,-48.6201,77.0
2024-10-27,-2.5267,-49.2202,77.0
2024-10-27,-2.5267,-48.4395,82.0
2024-10-27,-1.4112,-51.0889,84.0
2024-10-27,-3.8157,-40.3061,71.0
2024-10-27,-8.0592,-35.7703,82.0
2024-10-27,-16.6428,-49.2306,84.0
2024-10-27,-3.1033,-49.2202,50.0
2024-10-27,-10.1908,-38.5378,37.0
2024-10-27,-25.4487,-38.5378,50.0
2024-10-27,-7.1653,-43.9586,79.0
2024-10-27,-3.1036,-51.0889,0.0
2024-10-27,-19.98,-60.0164,49.0
2024-10-27,-3.8158,-48.4395,37.0
2024-10-27,0.035,-42.8014,26.0
2024-10-27,-3.1033,-44.2136,63.0
2024-10-27,-7.1654,-60.6908,78.0
2024-10-27,2.8169,-51.1748,0.0
2024-10-27,-8.0593,-54.7226,50.0
2024-10-27,-1.4112,-48.6201,63.0
2024-10-27,2.8169,-51.0889,68.0
2024-10-27,-9.5511,-68.1652,0.0
2024-10-27,-2.5267,-35.7703,75.0
2024-10-27,-20.2708,-56.063,27.0
2024-10-27,-2.5267,-43.9586,0.0
2024-10-27,-19.8839,-42.8014,0.0
2024-10-27,-9.5512,-60.0156,82.0
2024-10-27,2.8169,-60.6908,0.0
2024-10-27,-10.9524,-34.8156,50.0
2024-10-27,-22.3581,-34.9592,37.0
2024-10-27,-15.5593,-44.2136,65.0
2024-10-27,-1.4112,-49.2202,27.0
2024-10-27,-25.4487,-38.5378,64.0
2024-10-27,-8.0593,-68.1653,37.0
2024-10-27,-19.8839,-44.2136,37.0
2024-10-27,-27.6025,-54.7226,84.0
2024-10-27,-16.6428,-43.1906,0.0
2024-10-27,-22.3581,-35.2081,62.0
2024-10-27,-10.9524,-51.1747,84.0
2024-10-27,-3.8158,-34.8156,37.0
2024-10-27,-19.98,-49.2202,49.0
2024-10-27,-9.6797,-48.3144,0.0
2024-10-27,-22.9883,-67.869,49.0
2024-10-27,-5.0348,-44.2136,68.0
2024-10-27,-5.8372,-48.6201,50.0
2024-10-27,-25.4486,-48.3018,79.0
2024-10-27,-10.1907,-48.3018,84.0
2024-10-27,-19.98,-43.9586,37.0
2024-10-27,2.8169,-44.2136,32.0
2024-10-27,-20.2708,-60.6908,62.0
2024-10-27,-3.8157,-49.0289,37.0
2024-10-27,-15.5593,-48.6201,39.0
2024-10-27,-9.6797,-49.2306,44.0
2024-10-27,-3.1033,-43.9586,0.0
2024-10-27,-15.7894,-54.7226,84.0
2024-10-27,-9.5512,-48.3018,80.0
2024-10-27,-8.7936,-56.063,80.0
2024-10-27,-15.7893,-40.3058,44.0
2024-10-27,2.8169,-38.5378,64.0
2024-10-27,0.035,-51.1748,65.0
2024-10-27,-30.0536,-49.0289,69.0
2024-10-27,-30.0536,-38.5378,80.0
2024-10-27,-15.7894,-40.3058,63.0
2024-10-27,-3.8158,-60.6908,68.0
2024-10-27,-5.8372,-48.4395,32.0
2024-10-27,-20.4472,-43.1906,62.0
2024-10-27,-27.6025,-49.0289,68.0
2024-10-27,-7.1653,-60.0156,0.0
2024-10-27,-22.9883,-51.1747,64.0
2024-10-27,-15.5593,-48.3019,0.0
2024-10-27,-8.7936,-54.7226,50.0
2024-10-27,-10.9524,-51.1747,78.0
2024-10-27,-3.1036,-60.6908,77.0
2024-10-27,-22.9883,-54.7226,0.0
2024-10-27,-5.0347,-34.8156,32.0
2024-10-27,0.035,-35.2081,50.0
2024-10-27,-20.4472,-49.0289,78.0
2024-10-27,2.8169,-56.0608,0.0
2024-10-27,-15.7894,-48.3018,84.0
2024-10-27,-22.3581,-54.7226,27.0
2024-10-27,-2.5267,-43.1906,63.0
2024-10-27,-9.5512,-40.3058,78.0
2024-10-27,2.8169,-40.3058,27.0
2024-10-27,-27.6025,-60.0156,0.0
2024-10-27,-8.0593,-34.8156,77.0
2024-10-27,-10.9524,-49.0289,72.0
2024-10-27,-30.0536,-37.0544,80.0
2024-10-27,-10.9525,-38.5378,75.0
2024-10-27,-2.5268,-60.6908,82.0
2024-10-27,-27.6025,-43.9586,84.0
2024-10-27,-15.5593,-60.0164,71.0
2024-10-27,-27.6025,-34.9592,77.0
2024-10-27,2.8169,-38.5378,84.0
2024-10-27,-10.1478,-48.3144,79.0
2024-10-27,-25.4486,-49.2203,44.0
2024-10-27,-19.98,-43.1906,86.0
2024-10-27,-9.6797,-34.9592,63.0
2024-10-27,-9.5511,-48.6201,75.0
2024-10-27,-20.2708,-49.2306,82.0
2024-10-27,-8.7936,-49.2203,0.0
2024-10-27,-2.5267,-44.2136,77.0
2024-10-27,-15.5593,-60.0164,77.0
2024-10-27,-27.6025,-42.8014,82.0
2024-10-27,-15.7894,-47.9258,86.0
2024-10-27,-20.4472,-35.2081,63.0
2024-10-27,-19.98,-60.6908,77.0
2024-10-27,-22.3581,-43.1906,49.0
2024-10-27,-10.1907,-56.063,80.0
2024-10-27,-5.8372,-35.2081,64.0
2024-10-27,-20.4472,-35.7703,0.0
2024-10-27,-30.0536,-35.7703,37.0
2024-10-27,-2.5267,-43.9586,78.0
2024-10-27,-15.7894,-56.063,63.0
2024-10-27,-3.8158,-42.8013,86.0
2024-10-27,-20.4472,-48.6201,49.0
2024-10-27,-27.6025,-49.2306,63.0
2024-10-27,-15.7894,-48.6201,71.0
2024-10-27,-30.0536,-44.2136,26.0
2024-10-27,-3.1036,-51.1748,0.0
2024-10-27,-7.1653,-48.4395,63.0
2024-10-27,-9.5511,-49.0289,0.0
2024-10-27,-27.6025,-47.9258,0.0
2024-10-27,-15.5593,-47.9258,69.0
2024-10-27,-25.4487,-63.8458,71.0
2024-10-27,-27.6025,-60.0164,44.0
2024-10-27,-7.1653,-54.7226,62.0
2024-10-27,-30.0536,-38.5378,78.0
2024-10-27,-20.4472,-48.4395,78.0
2024-10-27,-3.1033,-35.2081,37.0
2024-10-27,-20.4472,-54.7226,78.0
2024-10-27,-15.5593,-47.9258,75.0
2024-10-27,-8.0593,-68.1652,68.0
2024-10-27,-27.6025,-48.4395,0.0
2024-10-27,-22.9883,-51.1748,69.0
2024-10-27,-8.7937,-60.6908,0.0
2024-10-27,-16.6428,-40.3058,37.0
2024-10-27,-30.0536,-44.2136,80.0
2024-10-27,-20.2708,-42.8014,63.0
2024-10-27,2.8169,-63.8458,64.0
2024-10-27,-3.1036,-34.8156,44.0
2024-10-27,-22.3581,-34.8156,79.0
2024-10-27,-10.9525,-35.2081,64.0
2024-10-27,-7.1653,-35.7703,0.0
2024-10-27,2.8169,-60.0164,80.0
2024-10-27,-1.4112,-37.0543,82.0
2024-10-27,-3.8157,-49.0289,75.0
2024-10-27,-22.3581,-51.1747,39.0
2024-10-27,-1.4112,-40.3058,49.0
2024-10-27,-7.1653,-34.9592,63.0
2024-10-27,-19.98,-43.9586,32.0
2024-10-27,-16.6428,-44.2136,63.0
2024-10-27,-15.6069,-48.6201,0.0
2024-10-27,-2.5267,-43.9586,26.0
2024-10-27,-3.1036,-49.2202,32.0
2024-10-27,-5.0347,-51.1747,71.0
2024-10-27,-25.4487,-49.0289,69.0
2024-10-27,-3.1036,-44.2136,69.0
2024-10-27,-10.9525,-40.3058,0.0
2024-10-27,-3.8158,-44.2136,84.0
2024-10-27,-7.1653,-54.7226,50.0
2024-10-27,-9.6797,-51.1747,63.0
2024-10-27,-19.8839,-35.7703,78.0
2024-10-27,-20.4472,-40.3058,72.0
2024-10-27,-15.5593,-47.9258,63.0
2024-10-27,-8.0593,-37.0543,79.0
2024-10-27,-9.5511,-38.5378,84.0
2024-10-27,-15.7894,-49.2306,37.0
2024-10-27,-15.5593,-35.7703,80.0
2024-10-27,-10.9525,-60.6908,50.0
2024-10-27,-3.8158,-63.8459,32.0
2024-10-27,-19.98,-38.5378,26.0
2024-10-27,0.035,-40.3058,37.0
2024-10-27,-10.9525,-49.0289,80.0
2024-10-27,-22.9883,-43.1906,78.0
2024-10-27,-19.8839,-60.6908,69.0
2024-10-27,-1.4112,-34.9592,62.0
2024-10-27,-22.9883,-60.6908,32.0
2024-10-27,-5.8372,-35.2081,0.0
2024-10-27,-9.5511,-60.6908,79.0
2024-10-27,-5.8372,-60.0164,78.0
2024-10-27,-22.3581,-54.7226,0.0
2024-10-27,-8.7936,-54.7226,44.0
2024-10-27,0.035,-63.8458,0.0
2024-10-27,-8.7936,-48.4395,26.0
2024-10-27,-5.8372,-43.1906,63.0
2024-10-27,-20.2708,-34.8156,44.0
2024-10-27,-20.4472,-35.2081,86.0
2024-10-27,-10.9525,-60.0156,77.0
2024-10-27,-10.9525,-48.4395,50.0
2024-10-27,-25.4486,-51.1747,80.0
2024-10-27,-20.2708,-49.2202,0.0
2024-10-27,-20.2708,-67.869,0.0
2024-10-27,-3.1036,-48.62,80.0
2024-10-27,-15.7893,-48.3144,0.0
2024-10-27,-5.8372,-47.9258,62.0
2024-10-27,-1.4112,-40.3058,80.0
2024-10-27,-5.0347,-48.4395,64.0
2024-10-27,-9.6797,-51.1747,37.0
2024-10-27,-5.0347,-34.8156,80.0
2024-10-27,-22.3581,-49.0289,80.0
2024-10-27,0.035,-60.0164,63.0
2024-10-27,-10.1478,-56.063,64.0
2024-10-27,-22.3581,-40.3058,86.0
2024-10-27,-27.6025,-49.0289,32.0
2024-10-27,-3.1036,-54.7226,0.0
2024-10-27,-7.1653,-48.4395,27.0
2024-10-27,-22.3581,-63.8458,49.0
2024-10-27,-5.8372,-48.4395,82.0
2024-10-27,-20.4472,-44.2136,49.0
2024-10-27,-5.8372,-43.9586,0.0
2024-10-27,-7.1653,-43.9587,77.0
2024-10-27,-30.0535,-34.8156,77.0
2024-10-27,-7.1653,-60.6908,69.0
2024-10-27,-22.3581,-34.8156,0.0
2024-10-27,0.035,-51.0889,84.0
2024-10-27,-10.1907,-48.6201,71.0
2024-10-27,-3.1033,-51.1747,80.0
2024-10-27,0.035,-34.8156,0.0
2024-10-27,-20.4472,-44.2136,68.0
2024-10-27,-16.6428,-42.8014,80.0
2024-10-27,-2.5267,-44.2136,75.0
2024-10-27,-5.8372,-37.0544,78.0
2024-10-27,-8.7937,-42.8014,77.0
2024-10-27,2.8169,-60.0164,62.0
2024-10-27,-20.2708,-48.4395,49.0
2024-10-27,-10.9525,-49.2202,50.0
2024-10-27,-10.9525,-37.0544,64.0
2024-10-27,-20.4472,-60.0156,32.0
2024-10-27,-9.9592,-49.0289,78.0
2024-10-27,-22.3581,-49.2306,79.0
2024-10-27,-5.0348,-60.0156,68.0
2024-10-27,0.035,-38.5378,32.0
2024-10-27,-25.4487,-34.8156,0.0
2024-10-27,-20.2708,-54.7226,79.0
2024-10-27,-10.1907,-48.3018,86.0
2024-10-27,-16.6428,-49.2202,79.0
2024-10-27,-8.0593,-60.0164,79.0
2024-10-27,-5.8372,-54.7226,63.0
2024-10-27,-5.0347,-44.2136,37.0
2024-10-27,-30.0536,-42.8014,44.0
2024-10-27,2.8169,-51.0889,78.0
2024-10-27,-20.4472,-60.6908,68.0
2024-10-27,-25.4487,-35.7702,0.0
2024-10-27,-15.5593,-38.5378,78.0
2024-10-27,-3.8157,-42.8014,78.0
2024-10-27,-25.4486,-43.9586,44.0
2024-10-27,-7.1654,-60.0164,82.0
2024-10-27,-30.0535,-49.2306,44.0
2024-10-27,-16.6428,-44.2136,63.0
2024-10-27,-15.5593,-37.0544,64.0
2024-10-27,-22.9883,-38.5378,62.0
2024-10-27,-5.0347,-47.9258,78.0
2024-10-27,-10.9524,-38.5378,62.0
2024-10-27,-2.5268,-49.0289,63.0
2024-10-27,-5.0347,-48.3018,50.0
2024-10-27,-16.6428,-60.6908,62.0
2024-10-27,-9.5512,-37.0544,64.0
2024-10-27,-20.2708,-63.8458,68.0
2024-10-27,-7.1654,-42.8014,32.0
2024-10-27,-30.0536,-42.8014,37.0
2024-10-27,-19.98,-43.9586,86.0
2024-10-27,-9.9578,-37.0544,37.0
2024-10-27,-10.9524,-43.9586,49.0
2024-10-27,-5.0347,-34.9592,72.0
2024-10-27,-8.7937,-51.1747,82.0
2024-10-27,-25.4487,-49.2306,75.0
2024-10-27,-1.4112,-48.3018,50.0
2024-10-28,-5.0347,-35.2081,68.0
2024-10-28,-3.1033,-51.1748,80.0
2024-10-28,-1.4112,-35.7703,80.0
2024-10-28,-20.2708,-49.0289,78.0
2024-10-28,-9.5511,-48.6201,63.0
2024-10-28,-8.0593,-60.6908,27.0
2024-10-28,-9.5512,-48.6201,62.0
2024-10-28,-30.0536,-42.8014,69.0
2024-10-28,0.035,-47.9258,49.0
2024-10-28,-22.3581,-49.2306,80.0
2024-10-28,-3.1033,-48.4395,62.0
2024-10-28,-1.4112,-40.3058,86.0
2024-10-28,-5.8372,-49.2202,84.0
2024-10-28,-3.8158,-35.7703,80.0
2024-10-28,-25.4486,-51.1747,68.0
2024-10-28,-7.1653,-42.8014,77.0
2024-10-28,-9.5511,-42.8013,0.0
2024-10-28,-30.0536,-43.9586,72.0
2024-10-28,-2.5268,-47.9258,72.0
2024-10-28,-16.6428,-37.0544,79.0
2024-10-28,-10.9524,-51.1747,0.0
2024-10-28,-30.0536,-37.0543,64.0
2024-10-28,-20.4472,-48.3018,68.0
2024-10-28,-7.1653,-54.7226,0.0
2024-10-28,-19.98,-54.7226,0.0
2024-10-28,-2.5267,-42.8014,37.0
2024-10-28,-2.5267,-40.3058,78.0
2024-10-28,-9.9578,-49.2306,78.0
2024-10-28,-15.7893,-43.1906,62.0
2024-10-28,-5.0347,-47.9258,64.0
2024-10-28,-16.6428,-49.2306,63.0
2024-10-28,-10.9524,-34.8156,0.0
2024-10-28,-1.4112,-60.0164,86.0
2024-10-28,-22.3581,-35.2081,75.0
2024-10-28,-25.4486,-34.8156,0.0
2024-10-28,-20.2708,-48.6201,68.0
2024-10-28,2.8169,-34.9592,75.0
2024-10-28,-20.2708,-43.1906,32.0
2024-10-28,-8.0592,-48.3019,63.0
2024-10-28,-2.5267,-48.3144,68.0
2024-10-28,-30.0536,-68.1653,27.0
2024-10-28,-15.5593,-35.7703,37.0
2024-10-28,-1.4112,-40.3058,78.0
2024-10-28,-15.7894,-40.3058,72.0
2024-10-28,-2.5267,-60.0164,64.0
2024-10-28,-8.7936,-35.2081,78.0
2024-10-28,-7.1653,-44.2136,0.0
2024-10-28,-15.5593,-40.3058,78.0
2024-10-28,-19.98,-47.9258,62.0
2024-10-28,-20.4472,-37.0543,0.0
2024-10-28,-5.0348,-48.4395,78.0
2024-10-28,-27.6025,-54.7226,86.0
2024-10-28,-7.1653,-42.8014,0.0
2024-10-28,-27.6025,-51.0888,82.0
2024-10-28,-9.5512,-34.8156,62.0
2024-10-28,2.8169,-48.4395,84.0
2024-10-28,-3.8158,-42.8013,0.0
2024-10-28,-5.8372,-60.0164,44.0
2024-10-28,-9.9578,-47.9258,78.0
2024-10-28,-9.5512,-44.2136,77.0
2024-10-28,-5.0348,-47.9258,37.0
2024-10-28,-20.4472,-51.1747,64.0
2024-10-28,-27.6025,-34.8156,78.0
2024-10-28,-16.6428,-49.0289,79.0
2024-10-28,-15.5593,-63.8458,80.0
2024-10-28,-15.6069,-54.7226,0.0
2024-10-28,-8.0592,-34.9592,77.0
2024-10-28,-16.6428,-43.1906,77.0
2024-10-28,-3.8158,-54.7226,68.0
2024-10-28,-30.0536,-63.8458,62.0
2024-10-28,-10.1908,-63.8458,49.0
2024-10-28,-25.4487,-49.0289,0.0
2024-10-28,-5.0347,-34.9592,77.0
2024-10-28,-20.2708,-35.7703,63.0
2024-10-28,-3.8158,-60.6908,39.0
2024-10-28,-1.4112,-49.2202,84.0
2024-10-28,-16.6428,-44.2136,26.0
2024-10-28,-27.6025,-40.3058,32.0
2024-10-28,-25.4487,-44.2136,62.0
2024-10-28,-8.0592,-49.0289,80.0
2024-10-28,-8.0593,-60.6908,49.0
2024-10-28,-16.6428,-44.2136,78.0
2024-10-28,-22.9883,-43.1906,37.0
2024-10-28,2.8169,-63.8458,37.0
2024-10-28,-3.8157,-68.1653,62.0
2024-10-28,-30.0536,-60.0164,78.0
2024-10-28,-5.0348,-37.0544,0.0
2024-10-28,-22.3581,-35.2081,68.0
2024-10-28,-27.6025,-42.8014,50.0
2024-10-28,-19.98,-43.1906,50.0
2024-10-28,-22.9883,-60.6908,64.0
2024-10-28,-1.4112,-35.7703,82.0
2024-10-28,-9.5511,-54.7226,44.0
2024-10-28,-3.8158,-40.3058,62.0
2024-10-28,-7.1654,-49.2306,26.0
2024-10-28,-10.9525,-48.6201,63.0
2024-10-28,-20.4472,-49.2306,78.0
2024-10-28,-2.5267,-51.1747,0.0
2024-10-28,-22.9883,-51.1747,0.0
2024-10-28,-20.2711,-44.2136,37.0
2024-10-28,-1.4112,-40.3061,79.0
2024-10-28,-3.1033,-48.3019,82.0
2024-10-28,-5.8372,-48.4395,79.0
2024-10-28,-20.2711,-51.0889,86.0
2024-10-28,-19.98,-35.7702,80.0
2024-10-28,-3.8158,-51.0889,37.0
2024-10-28,-20.2708,-68.1653,77.0
2024-10-28,-9.6797,-48.6201,63.0
2024-10-28,-2.5267,-48.6201,82.0
2024-10-28,-7.1653,-68.1653,86.0
2024-10-28,-20.4472,-43.9586,79.0
2024-10-28,-16.6428,-34.8156,64.0
2024-10-28,-22.9883,-56.0608,75.0
2024-10-28,-2.5268,-48.6201,50.0
2024-10-28,-9.5511,-63.8458,0.0
2024-10-28,-15.7894,-48.3144,75.0
2024-10-28,-8.7936,-35.2081,86.0
2024-10-28,-22.9883,-48.3018,84.0
2024-10-28,-1.4112,-43.1906,37.0
2024-10-28,-5.0348,-43.1906,78.0
2024-10-28,-10.9525,-43.9586,63.0
2024-10-28,-5.8372,-43.1906,0.0
2024-10-28,-27.6025,-40.3058,27.0
2024-10-28,-27.6025,-38.5378,64.0
2024-10-28,-15.5593,-38.5378,82.0
2024-10-28,-25.4486,-51.1747,64.0
2024-10-28,-3.1033,-51.0888,0.0
2024-10-28,-22.3581,-60.0164,68.0
2024-10-28,-25.4486,-38.5378,0.0
2024-10-28,-9.6797,-37.0544,62.0
2024-10-28,-30.0535,-48.6201,69.0
2024-10-28,-19.98,-49.0289,37.0
2024-10-28,-15.7894,-43.9586,63.0
2024-10-28,-16.6428,-60.0156,0.0
2024-10-28,-15.5593,-43.1906,78.0
2024-10-28,-27.6025,-34.8156,44.0
2024-10-28,-27.6025,-40.3058,0.0
2024-10-28,-2.5267,-51.1747,64.0
2024-10-28,-5.8372,-47.9258,37.0
2024-10-28,-27.6025,-48.6201,44.0
2024-10-28,-27.6025,-48.3144,65.0
2024-10-28,-27.6025,-49.2306,80.0
2024-10-28,-10.1908,-60.6908,49.0
2024-10-28,-15.7894,-48.4395,27.0
2024-10-28,-15.5593,-34.8156,0.0
2024-10-28,-10.1478,-68.1652,49.0
2024-10-28,-30.0536,-37.0543,82.0
2024-10-28,-5.0347,-48.3018,37.0
2024-10-28,-16.6428,-48.3019,79.0
2024-10-28,-2.5267,-44.2136,64.0
2024-10-28,-22.9883,-35.2081,39.0
2024-10-28,-8.7936,-49.0289,64.0
2024-10-28,-10.1907,-40.3058,68.0
2024-10-28,-15.7893,-44.2136,84.0
2024-10-28,-16.6428,-54.7226,44.0
2024-10-28,-30.0535,-48.4395,26.0
2024-10-28,-27.6025,-34.8156,64.0
2024-10-28,-19.98,-49.2306,62.0
2024-10-28,-10.1907,-49.0289,79.0
2024-10-28,-27.6025,-60.0156,77.0
2024-10-28,-9.5512,-42.8014,26.0
2024-10-28,-25.4486,-49.2202,63.0
2024-10-28,-20.2708,-56.063,79.0
2024-10-28,-5.0347,-43.9586,68.0
2024-10-28,-3.8157,-48.6201,72.0
2024-10-28,-22.3581,-56.063,0.0
2024-10-28,-15.5593,-48.62,69.0
2024-10-28,2.8169,-42.8014,80.0
2024-10-28,-27.6025,-48.4395,49.0
2024-10-28,-19.8839,-56.063,50.0
2024-10-28,-9.5511,-43.1906,39.0
2024-10-28,-3.8158,-63.8458,26.0
2024-10-28,-8.0593,-47.9258,62.0
2024-10-28,-3.8158,-34.8156,64.0
2024-10-28,-10.1478,-48.4395,80.0
2024-10-28,-10.1478,-40.3061,49.0
2024-10-28,-22.9883,-44.2136,0.0
2024-10-28,-5.0347,-37.0544,63.0
2024-10-28,-10.1478,-49.2306,82.0
2024-10-28,-2.5267,-35.7703,0.0
2024-10-28,-5.8372,-60.0164,62.0
2024-10-28,-2.5267,-68.1653,50.0
2024-10-28,-8.7936,-51.1747,32.0
2024-10-28,0.035,-44.2136,68.0
2024-10-28,0.035,-48.62,32.0
2024-10-28,-22.9883,-40.3058,68.0
2024-10-28,-7.1653,-35.7703,44.0
2024-10-28,-2.5268,-49.2306,64.0
2024-10-28,-27.6025,-51.1748,72.0
2024-10-28,-15.5593,-54.7226,78.0
2024-10-28,-19.98,-38.5378,62.0
2024-10-28,-25.4487,-68.1652,82.0
2024-10-28,-1.4112,-49.2202,0.0
2024-10-28,-3.8158,-48.6201,49.0
2024-10-28,-19.8839,-43.1906,37.0
2024-10-28,-10.1478,-34.8156,72.0
2024-10-28,-16.6428,-34.8156,0.0
2024-10-28,-27.6025,-49.2306,86.0
2024-10-28,-9.5512,-34.8156,86.0
2024-10-28,-30.0535,-48.6201,0.0
2024-10-28,-27.6025,-51.1748,79.0
2024-10-28,-25.4487,-37.0543,78.0
2024-10-28,-20.2708,-35.2081,80.0
2024-10-28,-8.7936,-43.9587,62.0
2024-10-28,-2.5267,-44.2136,63.0
2024-10-28,-15.5593,-51.1747,0.0
2024-10-28,-5.0347,-48.4395,0.0
2024-10-28,-20.4472,-60.0156,64.0
2024-10-28,-1.4112,-54.7226,78.0
2024-10-28,-5.0347,-40.3058,63.0
2024-10-28,-15.5593,-43.1906,37.0
2024-10-28,-8.7936,-37.0543,71.0
2024-10-28,-10.9525,-49.0289,27.0
2024-10-28,-20.2708,-49.2202,75.0
2024-10-28,-20.2708,-49.2306,0.0
2024-10-28,-3.1033,-49.0289,32.0
2024-10-28,-3.1036,-48.62,0.0
2024-10-28,-3.1036,-34.8156,0.0
2024-10-28,-19.98,-40.3058,49.0
2024-10-28,-27.6025,-60.0156,82.0
2024-10-28,-5.0347,-43.1906,37.0
2024-10-28,-27.6025,-35.7703,0.0
2024-10-28,-15.7893,-48.4395,86.0
2024-10-28,-19.98,-56.063,0.0
2024-10-28,-15.7893,-47.9258,0.0
2024-10-28,-9.9592,-54.7226,71.0
2024-10-28,-22.9883,-35.7703,78.0
2024-10-28,-8.7937,-34.8156,78.0
2024-10-28,-19.98,-49.2202,78.0
2024-10-28,-10.1907,-48.6201,79.0
2024-10-28,-30.0536,-48.4395,72.0
2024-10-28,-3.8158,-43.1906,82.0
2024-10-28,-10.9524,-43.9586,50.0
2024-10-28,-5.8372,-54.7226,62.0
2024-10-28,-3.1033,-37.0543,0.0
2024-10-28,-3.1033,-54.7226,0.0
2024-10-28,-19.98,-54.7226,27.0
2024-10-28,-10.1907,-49.0289,0.0
2024-10-28,-2.5267,-34.8156,68.0
2024-10-28,-7.1654,-60.6908,68.0
2024-10-28,-27.6025,-43.9586,0.0
2024-10-28,-7.1654,-56.0608,68.0
2024-10-28,-20.2711,-40.3058,63.0
2024-10-28,-5.8372,-49.0289,49.0
2024-10-28,-10.1907,-35.2081,79.0
2024-10-28,-5.8372,-35.7703,32.0
2024-10-28,-20.4472,-38.5378,78.0
2024-10-28,-25.4486,-38.5378,0.0
2024-10-28,-15.5593,-49.2306,80.0
2024-10-28,-10.9525,-51.0888,63.0
2024-10-28,-22.9883,-37.0544,32.0
2024-10-28,-16.6428,-49.0289,26.0
2024-10-28,-1.4112,-67.869,0.0
2024-10-28,-7.1653,-34.8156,63.0
2024-10-28,-19.98,-43.9587,64.0
2024-10-28,2.8169,-56.063,80.0
2024-10-28,-22.9883,-42.8014,0.0
2024-10-28,-5.0347,-35.2081,0.0
2024-10-28,-15.5593,-38.5378,72.0
2024-10-28,-20.4472,-63.8458,37.0
2024-10-28,-19.8839,-49.2202,0.0
2024-10-28,-16.6428,-37.0544,71.0
2024-10-28,-15.7893,-47.9258,0.0
2024-10-28,-3.8158,-51.1747,63.0
2024-10-28,0.035,-48.4395,82.0
2024-10-28,2.8169,-47.9258,64.0
2024-10-28,-3.1033,-35.7703,84.0
2024-10-28,-3.1036,-37.0543,32.0
2024-10-28,-19.98,-38.5378,80.0
2024-10-28,-20.2708,-40.3058,69.0
2024-10-28,-10.9524,-49.2202,26.0
2024-10-28,-22.9883,-56.063,26.0
2024-10-28,-22.9883,-63.8459,0.0
2024-10-28,-1.4112,-48.4395,50.0
2024-10-28,-20.2708,-51.0889,72.0
2024-10-28,-15.7894,-48.4395,72.0
2024-10-28,2.8169,-49.2202,0.0
2024-10-28,-25.4486,-51.1748,63.0
2024-10-28,-8.7936,-38.5378,26.0
2024-10-28,-9.5512,-35.7703,32.0
2024-10-28,-9.6797,-37.0544,0.0
2024-10-28,-22.3581,-44.2136,78.0
2024-10-28,-15.7893,-34.8156,80.0
2024-10-28,-5.0347,-56.063,37.0
2024-10-28,-3.1036,-49.0289,44.0
2024-10-28,-19.8839,-60.6908,49.0
2024-10-28,-9.5512,-49.2203,80.0
2024-10-28,-3.1033,-51.1747,44.0
2024-10-28,-5.0347,-60.6908,68.0
2024-10-28,-5.0347,-42.8014,72.0
2024-10-28,-8.7936,-43.9586,82.0
2024-10-28,-16.6428,-38.5378,0.0
2024-10-28,2.8169,-42.8014,77.0
2024-10-28,-10.1908,-48.6201,32.0
2024-10-28,-3.8158,-34.9592,69.0
2024-10-28,-10.9525,-49.0289,49.0
2024-10-28,-2.5268,-38.5378,32.0
2024-10-28,-20.2711,-37.0544,62.0
2024-10-28,-25.4486,-34.8156,79.0
2024-10-28,-25.4486,-40.3058,0.0
2024-10-28,-9.5512,-47.9258,82.0
2024-10-28,-2.5267,-38.5378,64.0
2024-10-28,-20.4472,-34.8156,71.0
2024-10-28,-3.8158,-43.9586,62.0
2024-10-28,-3.1033,-63.8458,37.0
2024-10-28,2.8169,-48.62,72.0
2024-10-28,-30.0535,-43.9586,84.0
2024-10-28,-22.3581,-51.1747,79.0
2024-10-28,-22.9883,-35.7702,82.0
2024-10-28,-19.98,-47.9258,72.0
2024-10-28,-20.2711,-34.9592,78.0
2024-10-28,-30.0535,-54.7226,0.0
2024-10-28,-15.7893,-34.8156,64.0
2024-10-28,-15.5593,-34.9592,77.0
2024-10-28,-20.2708,-43.1906,0.0
2024-10-28,0.035,-49.0289,75.0
2024-10-28,-9.6797,-68.1652,27.0
2024-10-28,-1.4112,-51.1747,82.0
2024-10-28,-22.9883,-49.2203,68.0
2024-10-28,-27.6025,-56.063,82.0
2024-10-28,-5.0347,-35.2081,37.0
2024-10-28,-10.1907,-35.2081,0.0
2024-10-28,-20.2708,-49.2306,75.0
2024-10-28,-5.0347,-48.4395,0.0
2024-10-28,-30.0536,-40.3058,82.0
2024-10-28,-19.98,-34.8156,86.0
2024-10-28,-16.6428,-51.1748,79.0
2024-10-28,-20.4472,-43.1906,0.0
2024-10-28,-1.4112,-35.2081,78.0
2024-10-28,-20.2708,-43.9586,77.0
2024-10-28,-1.4112,-43.1906,37.0
2024-10-28,-15.5593,-40.3058,63.0
2024-10-28,-1.4112,-34.8156,86.0
2024-10-28,-20.4472,-43.1906,71.0
2024-10-28,-15.5593,-44.2136,68.0
